date,hostname,metrics,value,ds
2023-11-09,GTI_GU41_UPSA1,min,138000.0,20231109
2023-11-09,GTI_GU41_UPSA1,avg,139806.58,20231109
2023-11-09,GTI_GU41_UPSA1,median,140000.0,20231109
2023-11-09,GTI_GU41_UPSB2,max,144000.0,20231109
2023-11-09,GTI_GU41_UPSB2,min,136000.0,20231109
2023-11-09,GTI_GU41_UPSB2,avg,137894.49,20231109
2023-11-09,GTI_GU41_UPSB2,median,138000.0,20231109
2022-12-16,GTI_GU21_UPSA1,max,69998.0,20221216
2022-12-16,GTI_GU21_UPSA1,min,66898.0,20221216
2022-12-16,GTI_GU21_UPSA1,avg,68197.37,20221216
2022-12-16,GTI_GU21_UPSA1,median,68099.0,20221216
2022-12-16,GTI_GU21_UPSA3,max,69799.0,20221216
2022-12-16,GTI_GU21_UPSA3,min,66499.0,20221216
2022-12-16,GTI_GU21_UPSA3,avg,67872.58,20221216
2022-12-16,GTI_GU21_UPSA3,median,67798.0,20221216
2022-12-16,GTI_GU21_UPSB2,max,69999.0,20221216
2022-12-16,GTI_GU21_UPSB2,min,66898.0,20221216
2022-12-16,GTI_GU21_UPSB2,avg,68315.45,20221216
2022-12-16,GTI_GU21_UPSB2,median,68299.0,20221216
2022-12-16,GTI_GU21_UPSB3,max,70298.0,20221216
2022-12-16,GTI_GU21_UPSB3,min,67498.0,20221216
2022-12-16,GTI_GU21_UPSB3,avg,68812.43,20221216
2022-12-16,GTI_GU21_UPSB3,median,68799.0,20221216
2022-12-16,GTI_GU41_UPSA2,max,115000.0,20221216
2022-12-16,GTI_GU41_UPSA2,min,111000.0,20221216
2022-12-16,GTI_GU41_UPSA2,avg,112894.68,20221216
2022-12-16,GTI_GU41_UPSA2,median,113000.0,20221216
2022-12-16,GTI_GU41_UPSB2,max,114000.0,20221216
2022-12-16,GTI_GU41_UPSB2,min,110000.0,20221216
2022-12-16,GTI_GU41_UPSB2,avg,111468.06,20221216
2022-12-16,GTI_GU41_UPSB2,median,111000.0,20221216
2022-12-16,GTI_GU21_UPSA2,max,70198.0,20221216
2022-12-16,GTI_GU21_UPSA2,min,67199.0,20221216
2022-12-16,GTI_GU21_UPSA2,avg,68546.8,20221216
2022-12-16,GTI_GU21_UPSA2,median,68498.0,20221216
2022-12-16,GTI_GU21_UPSB1,max,68298.0,20221216
2022-12-16,GTI_GU21_UPSB1,min,64998.0,20221216
2022-12-16,GTI_GU21_UPSB1,avg,66431.82,20221216
2022-12-16,GTI_GU21_UPSB1,median,66399.0,20221216
2022-12-16,GTI_GU41_UPSA1,max,118000.0,20221216
2022-12-16,GTI_GU41_UPSA1,min,113000.0,20221216
2022-12-16,GTI_GU41_UPSA1,avg,114837.73,20221216
2022-12-16,GTI_GU41_UPSA1,median,115000.0,20221216
2022-12-16,GTI_GU41_UPSB1,max,117000.0,20221216
2022-12-16,GTI_GU41_UPSB1,min,113000.0,20221216
2022-12-16,GTI_GU41_UPSB1,avg,114164.24,20221216
2022-12-16,GTI_GU41_UPSB1,median,114000.0,20221216
2023-09-15,GTI_GU21_UPSA3,max,62399.0,20230915
2023-09-15,GTI_GU21_UPSA3,min,59299.0,20230915
2023-09-15,GTI_GU21_UPSA3,avg,60867.53,20230915
2023-09-15,GTI_GU21_UPSA3,median,60898.0,20230915
2023-09-15,GTI_GU21_UPSB1,max,60099.0,20230915
2023-09-15,GTI_GU21_UPSB1,min,57599.0,20230915
2023-09-15,GTI_GU21_UPSB1,avg,58552.88,20230915
2023-09-15,GTI_GU21_UPSB1,median,58499.0,20230915
2023-09-15,GTI_GU21_UPSB2,max,61899.0,20230915
2023-09-15,GTI_GU21_UPSB2,min,59299.0,20230915
2023-09-15,GTI_GU21_UPSB2,avg,60303.19,20230915
2023-09-15,GTI_GU21_UPSB2,median,60298.0,20230915
2023-09-15,GTI_GU21_UPSA1,max,62899.0,20230915
2023-09-15,GTI_GU21_UPSA1,min,59698.0,20230915
2023-09-15,GTI_GU21_UPSA1,avg,61278.88,20230915
2023-09-15,GTI_GU21_UPSA1,median,61298.0,20230915
2023-09-15,GTI_GU21_UPSB3,max,62298.0,20230915
2023-09-15,GTI_GU21_UPSB3,min,59899.0,20230915
2023-09-15,GTI_GU21_UPSB3,avg,60859.38,20230915
2023-09-15,GTI_GU21_UPSB3,median,60799.0,20230915
2023-09-15,GTI_GU41_UPSA2,max,144000.0,20230915
2023-09-15,GTI_GU41_UPSA2,min,137000.0,20230915
2023-09-15,GTI_GU41_UPSA2,avg,138801.97,20230915
2023-09-15,GTI_GU41_UPSA2,median,139000.0,20230915
2023-09-15,GTI_GU41_UPSB1,max,143000.0,20230915
2023-09-15,GTI_GU41_UPSB1,min,136000.0,20230915
2023-09-15,GTI_GU41_UPSB1,avg,137624.65,20230915
2023-09-15,GTI_GU41_UPSB1,median,138000.0,20230915
2023-09-15,GTI_GU41_UPSB2,max,144000.0,20230915
2023-09-15,GTI_GU41_UPSB2,min,138000.0,20230915
2023-09-15,GTI_GU41_UPSB2,avg,139269.79,20230915
2023-09-15,GTI_GU41_UPSB2,median,139000.0,20230915
2023-09-15,GTI_GU21_UPSA2,max,63198.0,20230915
2023-09-15,GTI_GU21_UPSA2,min,60298.0,20230915
2023-09-15,GTI_GU21_UPSA2,avg,61860.68,20230915
2023-09-15,GTI_GU21_UPSA2,median,61898.0,20230915
2023-09-15,GTI_GU41_UPSA1,max,146000.0,20230915
2023-09-15,GTI_GU41_UPSA1,min,139000.0,20230915
2023-09-15,GTI_GU41_UPSA1,avg,141061.11,20230915
2023-09-15,GTI_GU41_UPSA1,median,141000.0,20230915
2023-03-24,GTI_GU21_UPSA1,max,72399.0,20230324
2023-03-24,GTI_GU21_UPSA1,min,67798.0,20230324
2023-03-24,GTI_GU21_UPSA1,avg,69857.08,20230324
2023-03-24,GTI_GU21_UPSA1,median,69699.0,20230324
2023-03-24,GTI_GU21_UPSA2,max,72699.0,20230324
2023-03-24,GTI_GU21_UPSA2,min,68199.0,20230324
2023-03-24,GTI_GU21_UPSA2,avg,70216.54,20230324
2023-03-24,GTI_GU21_UPSA2,median,70098.0,20230324
2023-03-24,GTI_GU21_UPSA3,max,71899.0,20230324
2023-03-24,GTI_GU21_UPSA3,min,67199.0,20230324
2023-03-24,GTI_GU21_UPSA3,avg,69374.45,20230324
2023-03-24,GTI_GU21_UPSA3,median,69298.0,20230324
2023-03-24,GTI_GU41_UPSB1,max,118000.0,20230324
2023-03-24,GTI_GU41_UPSB1,min,113000.0,20230324
2023-03-24,GTI_GU41_UPSB1,avg,115262.27,20230324
2023-03-24,GTI_GU41_UPSB1,median,115000.0,20230324
2023-03-24,GTI_GU41_UPSB2,max,115000.0,20230324
2023-03-24,GTI_GU41_UPSB2,min,111000.0,20230324
2023-03-24,GTI_GU41_UPSB2,avg,112531.6,20230324
2023-03-24,GTI_GU41_UPSB2,median,113000.0,20230324
2023-03-24,GTI_GU21_UPSB1,max,66299.0,20230324
2023-03-24,GTI_GU21_UPSB1,min,63198.0,20230324
2023-03-24,GTI_GU21_UPSB1,avg,64463.26,20230324
2023-03-24,GTI_GU21_UPSB1,median,64498.0,20230324
2023-03-24,GTI_GU21_UPSB2,max,67898.0,20230324
2023-03-24,GTI_GU21_UPSB2,min,64998.0,20230324
2023-03-24,GTI_GU21_UPSB2,avg,66268.05,20230324
2023-03-24,GTI_GU21_UPSB2,median,66298.0,20230324
2023-03-24,GTI_GU21_UPSB3,max,68399.0,20230324
2023-03-24,GTI_GU21_UPSB3,min,65399.0,20230324
2023-03-24,GTI_GU21_UPSB3,avg,66809.88,20230324
2023-03-24,GTI_GU21_UPSB3,median,66898.0,20230324
2023-03-24,GTI_GU41_UPSA1,max,115000.0,20230324
2023-03-24,GTI_GU41_UPSA1,min,110000.0,20230324
2023-03-24,GTI_GU41_UPSA1,avg,112270.95,20230324
2023-03-24,GTI_GU41_UPSA1,median,112000.0,20230324
2023-03-24,GTI_GU41_UPSA2,max,116000.0,20230324
2023-03-24,GTI_GU41_UPSA2,min,112000.0,20230324
2023-03-24,GTI_GU41_UPSA2,avg,114431.83,20230324
2023-03-24,GTI_GU41_UPSA2,median,115000.0,20230324
2023-08-09,GTI_GU21_UPSA1,max,68499.0,20230809
2023-08-09,GTI_GU21_UPSA1,min,64798.0,20230809
2023-08-09,GTI_GU21_UPSA1,avg,66762.73,20230809
2023-08-09,GTI_GU21_UPSA1,median,66799.0,20230809
2023-08-09,GTI_GU21_UPSA2,max,69199.0,20230809
2023-08-09,GTI_GU21_UPSA2,min,65198.0,20230809
2023-08-09,GTI_GU21_UPSA2,avg,67357.68,20230809
2023-08-09,GTI_GU21_UPSA2,median,67399.0,20230809
2023-08-09,GTI_GU21_UPSB3,max,68599.0,20230809
2023-08-09,GTI_GU21_UPSB3,min,65398.0,20230809
2023-08-09,GTI_GU21_UPSB3,avg,66670.88,20230809
2023-08-09,GTI_GU21_UPSB3,median,66698.0,20230809
2023-08-09,GTI_GU41_UPSA2,max,132000.0,20230809
2023-08-09,GTI_GU41_UPSA2,min,128000.0,20230809
2023-08-09,GTI_GU41_UPSA2,avg,129141.55,20230809
2023-08-09,GTI_GU41_UPSA2,median,129000.0,20230809
2023-08-09,GTI_GU41_UPSB1,max,129000.0,20230809
2023-08-09,GTI_GU41_UPSB1,min,125000.0,20230809
2023-08-09,GTI_GU41_UPSB1,avg,125989.23,20230809
2023-08-09,GTI_GU41_UPSB1,median,126000.0,20230809
2023-08-09,GTI_GU21_UPSA3,max,68498.0,20230809
2023-08-09,GTI_GU21_UPSA3,min,64399.0,20230809
2023-08-09,GTI_GU21_UPSA3,avg,66353.94,20230809
2023-08-09,GTI_GU21_UPSA3,median,66399.0,20230809
2023-08-09,GTI_GU21_UPSB1,max,66099.0,20230809
2023-08-09,GTI_GU21_UPSB1,min,62898.0,20230809
2023-08-09,GTI_GU21_UPSB1,avg,64184.16,20230809
2023-08-09,GTI_GU21_UPSB1,median,64198.0,20230809
2023-08-09,GTI_GU21_UPSB2,max,67699.0,20230809
2023-08-09,GTI_GU21_UPSB2,min,64799.0,20230809
2023-08-09,GTI_GU21_UPSB2,avg,66114.06,20230809
2023-08-09,GTI_GU21_UPSB2,median,66098.0,20230809
2023-08-09,GTI_GU41_UPSA1,max,130000.0,20230809
2023-08-09,GTI_GU41_UPSA1,min,125000.0,20230809
2023-08-09,GTI_GU41_UPSA1,avg,126941.5,20230809
2023-08-09,GTI_GU41_UPSA1,median,127000.0,20230809
2023-08-09,GTI_GU41_UPSB2,max,131000.0,20230809
2023-08-09,GTI_GU41_UPSB2,min,126000.0,20230809
2023-08-09,GTI_GU41_UPSB2,avg,127511.87,20230809
2023-08-09,GTI_GU41_UPSB2,median,128000.0,20230809
2023-09-11,GTI_GU21_UPSA2,max,64299.0,20230911
2023-09-11,GTI_GU21_UPSA2,min,61198.0,20230911
2023-09-11,GTI_GU21_UPSA2,avg,62616.65,20230911
2023-09-11,GTI_GU21_UPSA2,median,62698.0,20230911
2023-09-11,GTI_GU21_UPSA3,max,63099.0,20230911
2023-09-11,GTI_GU21_UPSA3,min,60299.0,20230911
2023-09-11,GTI_GU21_UPSA3,avg,61623.46,20230911
2023-09-11,GTI_GU21_UPSA3,median,61599.0,20230911
2023-09-11,GTI_GU21_UPSA1,max,63599.0,20230911
2023-09-11,GTI_GU21_UPSA1,min,60698.0,20230911
2023-09-11,GTI_GU21_UPSA1,avg,62048.86,20230911
2023-09-11,GTI_GU21_UPSA1,median,62098.0,20230911
2023-09-11,GTI_GU41_UPSA2,max,144000.0,20230911
2023-09-11,GTI_GU41_UPSA2,min,138000.0,20230911
2023-09-11,GTI_GU41_UPSA2,avg,139303.59,20230911
2023-09-11,GTI_GU41_UPSA2,median,139000.0,20230911
2023-09-11,GTI_GU41_UPSB1,max,143000.0,20230911
2023-09-11,GTI_GU41_UPSB1,min,136000.0,20230911
2023-09-11,GTI_GU41_UPSB1,avg,138059.49,20230911
2023-09-11,GTI_GU41_UPSB1,median,138000.0,20230911
2023-09-11,GTI_GU41_UPSB2,max,144000.0,20230911
2023-09-11,GTI_GU41_UPSB2,min,138000.0,20230911
2023-09-11,GTI_GU41_UPSB2,avg,139690.16,20230911
2023-09-11,GTI_GU41_UPSB2,median,140000.0,20230911
2023-09-11,GTI_GU21_UPSB1,max,59899.0,20230911
2023-09-11,GTI_GU21_UPSB1,min,57099.0,20230911
2023-09-11,GTI_GU21_UPSB1,avg,58167.26,20230911
2023-09-11,GTI_GU21_UPSB1,median,58098.0,20230911
2023-09-11,GTI_GU21_UPSB2,max,61699.0,20230911
2023-09-11,GTI_GU21_UPSB2,min,58599.0,20230911
2023-09-11,GTI_GU21_UPSB2,avg,59905.72,20230911
2023-09-11,GTI_GU21_UPSB2,median,59898.0,20230911
2023-09-11,GTI_GU21_UPSB3,max,62299.0,20230911
2023-09-11,GTI_GU21_UPSB3,min,59199.0,20230911
2023-09-11,GTI_GU21_UPSB3,avg,60452.57,20230911
2023-09-11,GTI_GU21_UPSB3,median,60399.0,20230911
2023-09-11,GTI_GU41_UPSA1,max,146000.0,20230911
2023-09-11,GTI_GU41_UPSA1,min,140000.0,20230911
2023-09-11,GTI_GU41_UPSA1,avg,141495.02,20230911
2023-09-11,GTI_GU41_UPSA1,median,141000.0,20230911
2023-07-08,GTI_GU21_UPSA2,max,67899.0,20230708
2023-07-08,GTI_GU21_UPSA2,min,64998.0,20230708
2023-07-08,GTI_GU21_UPSA2,avg,66146.55,20230708
2023-07-08,GTI_GU21_UPSA2,median,66099.0,20230708
2023-07-08,GTI_GU21_UPSB1,max,66498.0,20230708
2023-07-08,GTI_GU21_UPSB1,min,63798.0,20230708
2023-07-08,GTI_GU21_UPSB1,avg,64959.3,20230708
2023-07-08,GTI_GU21_UPSB1,median,64899.0,20230708
2023-07-08,GTI_GU21_UPSA1,max,67599.0,20230708
2023-07-08,GTI_GU21_UPSA1,min,64399.0,20230708
2023-07-08,GTI_GU21_UPSA1,avg,65687.06,20230708
2023-07-08,GTI_GU21_UPSA1,median,65698.0,20230708
2023-07-08,GTI_GU21_UPSB3,max,68898.0,20230708
2023-07-08,GTI_GU21_UPSB3,min,66298.0,20230708
2023-07-08,GTI_GU21_UPSB3,avg,67407.87,20230708
2023-07-08,GTI_GU21_UPSB3,median,67299.0,20230708
2023-07-08,GTI_GU41_UPSA1,max,128000.0,20230708
2023-07-08,GTI_GU41_UPSA1,min,124000.0,20230708
2023-07-08,GTI_GU41_UPSA1,avg,125712.08,20230708
2023-07-08,GTI_GU41_UPSA1,median,126000.0,20230708
2023-07-08,GTI_GU41_UPSB2,max,126000.0,20230708
2023-07-08,GTI_GU41_UPSB2,min,122000.0,20230708
2023-07-08,GTI_GU41_UPSB2,avg,123961.06,20230708
2023-07-08,GTI_GU41_UPSB2,median,124000.0,20230708
2023-07-08,GTI_GU21_UPSA3,max,67098.0,20230708
2023-07-08,GTI_GU21_UPSA3,min,64098.0,20230708
2023-07-08,GTI_GU21_UPSA3,avg,65274.42,20230708
2023-07-08,GTI_GU21_UPSA3,median,65298.0,20230708
2023-07-08,GTI_GU21_UPSB2,max,68299.0,20230708
2023-07-08,GTI_GU21_UPSB2,min,65699.0,20230708
2023-07-08,GTI_GU21_UPSB2,avg,66846.21,20230708
2023-07-08,GTI_GU21_UPSB2,median,66798.0,20230708
2023-07-08,GTI_GU41_UPSA2,max,131000.0,20230708
2023-07-08,GTI_GU41_UPSA2,min,126000.0,20230708
2023-07-08,GTI_GU41_UPSA2,avg,127932.98,20230708
2023-07-08,GTI_GU41_UPSA2,median,128000.0,20230708
2023-07-08,GTI_GU41_UPSB1,max,130000.0,20230708
2023-07-08,GTI_GU41_UPSB1,min,125000.0,20230708
2023-07-08,GTI_GU41_UPSB1,avg,126703.99,20230708
2023-07-08,GTI_GU41_UPSB1,median,127000.0,20230708
2023-03-17,GTI_GU21_UPSA1,max,72299.0,20230317
2023-03-17,GTI_GU21_UPSA1,min,69298.0,20230317
2023-03-17,GTI_GU21_UPSA1,avg,70781.84,20230317
2023-03-17,GTI_GU21_UPSA1,median,70898.0,20230317
2023-03-17,GTI_GU21_UPSA2,max,72699.0,20230317
2023-03-17,GTI_GU21_UPSA2,min,69598.0,20230317
2023-03-17,GTI_GU21_UPSA2,avg,71120.49,20230317
2023-03-17,GTI_GU21_UPSA2,median,71199.0,20230317
2023-03-17,GTI_GU21_UPSA3,max,71998.0,20230317
2023-03-17,GTI_GU21_UPSA3,min,68698.0,20230317
2023-03-17,GTI_GU21_UPSA3,avg,70307.7,20230317
2023-03-17,GTI_GU21_UPSA3,median,70398.0,20230317
2023-03-17,GTI_GU21_UPSB2,max,67699.0,20230317
2023-03-17,GTI_GU21_UPSB2,min,64599.0,20230317
2023-03-17,GTI_GU21_UPSB2,avg,66239.02,20230317
2023-03-17,GTI_GU21_UPSB2,median,66199.0,20230317
2023-03-17,GTI_GU41_UPSB1,max,116000.0,20230317
2023-03-17,GTI_GU41_UPSB1,min,112000.0,20230317
2023-03-17,GTI_GU41_UPSB1,avg,113129.02,20230317
2023-03-17,GTI_GU41_UPSB1,median,113000.0,20230317
2023-03-17,GTI_GU41_UPSB2,max,117000.0,20230317
2023-03-17,GTI_GU41_UPSB2,min,114000.0,20230317
2023-03-17,GTI_GU41_UPSB2,avg,114657.4,20230317
2023-03-17,GTI_GU41_UPSB2,median,115000.0,20230317
2023-03-17,GTI_GU21_UPSB1,max,65999.0,20230317
2023-03-17,GTI_GU21_UPSB1,min,63098.0,20230317
2023-03-17,GTI_GU21_UPSB1,avg,64555.72,20230317
2023-03-17,GTI_GU21_UPSB1,median,64499.0,20230317
2023-03-17,GTI_GU21_UPSB3,max,68498.0,20230317
2023-03-17,GTI_GU21_UPSB3,min,65298.0,20230317
2023-03-17,GTI_GU21_UPSB3,avg,66749.57,20230317
2023-03-17,GTI_GU21_UPSB3,median,66699.0,20230317
2023-03-17,GTI_GU41_UPSA1,max,117000.0,20230317
2023-03-17,GTI_GU41_UPSA1,min,113000.0,20230317
2023-03-17,GTI_GU41_UPSA1,avg,114409.78,20230317
2023-03-17,GTI_GU41_UPSA1,median,114000.0,20230317
2023-03-17,GTI_GU41_UPSA2,max,115000.0,20230317
2023-03-17,GTI_GU41_UPSA2,min,111000.0,20230317
2023-03-17,GTI_GU41_UPSA2,avg,112550.5,20230317
2023-03-17,GTI_GU41_UPSA2,median,113000.0,20230317
2023-09-28,GTI_GU21_UPSA3,max,62598.0,20230928
2023-09-28,GTI_GU21_UPSA3,min,60098.0,20230928
2023-09-28,GTI_GU21_UPSA3,avg,60939.78,20230928
2023-09-28,GTI_GU21_UPSA3,median,60899.0,20230928
2023-09-28,GTI_GU21_UPSB1,max,58698.0,20230928
2023-09-28,GTI_GU21_UPSB1,min,56398.0,20230928
2023-09-28,GTI_GU21_UPSB1,avg,57175.54,20230928
2023-09-28,GTI_GU21_UPSB1,median,57099.0,20230928
2023-09-28,GTI_GU21_UPSB2,max,60299.0,20230928
2023-09-28,GTI_GU21_UPSB2,min,58098.0,20230928
2023-09-28,GTI_GU21_UPSB2,avg,58857.06,20230928
2023-09-28,GTI_GU21_UPSB2,median,58799.0,20230928
2023-09-28,GTI_GU21_UPSA1,max,62599.0,20230928
2023-09-28,GTI_GU21_UPSA1,min,60298.0,20230928
2023-09-28,GTI_GU21_UPSA1,avg,61358.26,20230928
2023-09-28,GTI_GU21_UPSA1,median,61299.0,20230928
2023-09-28,GTI_GU41_UPSA2,max,144000.0,20230928
2023-09-28,GTI_GU41_UPSA2,min,136000.0,20230928
2023-09-28,GTI_GU41_UPSA2,avg,137407.08,20230928
2023-09-28,GTI_GU41_UPSA2,median,137000.0,20230928
2023-09-28,GTI_GU41_UPSB2,max,145000.0,20230928
2023-09-28,GTI_GU41_UPSB2,min,136000.0,20230928
2023-09-28,GTI_GU41_UPSB2,avg,137701.52,20230928
2023-09-28,GTI_GU41_UPSB2,median,138000.0,20230928
2023-09-28,GTI_GU21_UPSA2,max,63599.0,20230928
2023-09-28,GTI_GU21_UPSA2,min,61099.0,20230928
2023-09-28,GTI_GU21_UPSA2,avg,61921.15,20230928
2023-09-28,GTI_GU21_UPSA2,median,61899.0,20230928
2023-09-28,GTI_GU21_UPSB3,max,60998.0,20230928
2023-09-28,GTI_GU21_UPSB3,min,58598.0,20230928
2023-09-28,GTI_GU21_UPSB3,avg,59459.42,20230928
2023-09-28,GTI_GU21_UPSB3,median,59399.0,20230928
2023-09-28,GTI_GU41_UPSA1,max,145000.0,20230928
2023-09-28,GTI_GU41_UPSA1,min,138000.0,20230928
2023-09-28,GTI_GU41_UPSA1,avg,139551.0,20230928
2023-09-28,GTI_GU41_UPSA1,median,140000.0,20230928
2023-09-28,GTI_GU41_UPSB1,max,142000.0,20230928
2023-09-28,GTI_GU41_UPSB1,min,134000.0,20230928
2023-09-28,GTI_GU41_UPSB1,avg,136046.3,20230928
2023-09-28,GTI_GU41_UPSB1,median,136000.0,20230928
2023-08-26,GTI_GU21_UPSA1,max,63899.0,20230826
2023-08-26,GTI_GU21_UPSA1,min,60898.0,20230826
2023-08-26,GTI_GU21_UPSA1,avg,62049.77,20230826
2023-08-26,GTI_GU21_UPSA1,median,61998.0,20230826
2023-08-26,GTI_GU21_UPSA3,max,63499.0,20230826
2023-08-26,GTI_GU21_UPSA3,min,60399.0,20230826
2023-08-26,GTI_GU21_UPSA3,avg,61604.04,20230826
2023-08-26,GTI_GU21_UPSA3,median,61499.0,20230826
2023-08-26,GTI_GU21_UPSB2,max,62099.0,20230826
2023-08-26,GTI_GU21_UPSB2,min,59499.0,20230826
2023-08-26,GTI_GU21_UPSB2,avg,60579.24,20230826
2023-08-26,GTI_GU21_UPSB2,median,60598.0,20230826
2023-08-26,GTI_GU21_UPSB3,max,62698.0,20230826
2023-08-26,GTI_GU21_UPSB3,min,59998.0,20230826
2023-08-26,GTI_GU21_UPSB3,avg,61106.56,20230826
2023-08-26,GTI_GU21_UPSB3,median,61099.0,20230826
2023-08-26,GTI_GU41_UPSA2,max,138000.0,20230826
2023-08-26,GTI_GU41_UPSA2,min,134000.0,20230826
2023-08-26,GTI_GU41_UPSA2,avg,135567.13,20230826
2023-08-26,GTI_GU41_UPSA2,median,136000.0,20230826
2023-08-26,GTI_GU41_UPSB2,max,142000.0,20230826
2023-08-26,GTI_GU41_UPSB2,min,137000.0,20230826
2023-08-26,GTI_GU41_UPSB2,avg,138532.87,20230826
2023-08-26,GTI_GU41_UPSB2,median,138000.0,20230826
2023-08-26,GTI_GU21_UPSA2,max,64398.0,20230826
2023-08-26,GTI_GU21_UPSA2,min,61598.0,20230826
2023-08-26,GTI_GU21_UPSA2,avg,62604.62,20230826
2023-08-26,GTI_GU21_UPSA2,median,62499.0,20230826
2023-08-26,GTI_GU21_UPSB1,max,60299.0,20230826
2023-08-26,GTI_GU21_UPSB1,min,57599.0,20230826
2023-08-26,GTI_GU21_UPSB1,avg,58785.45,20230826
2023-08-26,GTI_GU21_UPSB1,median,58798.0,20230826
2023-08-26,GTI_GU41_UPSA1,max,141000.0,20230826
2023-08-26,GTI_GU41_UPSA1,min,136000.0,20230826
2023-08-26,GTI_GU41_UPSA1,avg,137756.13,20230826
2023-08-26,GTI_GU41_UPSA1,median,138000.0,20230826
2023-08-26,GTI_GU41_UPSB1,max,140000.0,20230826
2023-08-26,GTI_GU41_UPSB1,min,135000.0,20230826
2023-08-26,GTI_GU41_UPSB1,avg,136861.81,20230826
2023-08-26,GTI_GU41_UPSB1,median,137000.0,20230826
2023-07-20,GTI_GU21_UPSA1,max,69199.0,20230720
2023-07-20,GTI_GU21_UPSA1,min,64948.0,20230720
2023-07-20,GTI_GU21_UPSA1,avg,67174.06,20230720
2023-07-20,GTI_GU21_UPSA1,median,67298.0,20230720
2023-07-20,GTI_GU41_UPSA2,max,132000.0,20230720
2023-07-20,GTI_GU41_UPSA2,min,127000.0,20230720
2023-07-20,GTI_GU41_UPSA2,avg,128509.2,20230720
2023-07-20,GTI_GU41_UPSA2,median,128000.0,20230720
2023-07-20,GTI_GU41_UPSB1,max,131000.0,20230720
2023-07-20,GTI_GU41_UPSB1,min,126000.0,20230720
2023-07-20,GTI_GU41_UPSB1,avg,127438.48,20230720
2023-07-20,GTI_GU41_UPSB1,median,127000.0,20230720
2023-07-20,GTI_GU21_UPSA2,max,69399.0,20230720
2023-07-20,GTI_GU21_UPSA2,min,65898.0,20230720
2023-07-20,GTI_GU21_UPSA2,avg,67619.33,20230720
2023-07-20,GTI_GU21_UPSA2,median,67699.0,20230720
2023-07-20,GTI_GU21_UPSA3,max,68598.0,20230720
2023-07-20,GTI_GU21_UPSA3,min,64899.0,20230720
2023-07-20,GTI_GU21_UPSA3,avg,66709.12,20230720
2023-07-20,GTI_GU21_UPSA3,median,66799.0,20230720
2023-07-20,GTI_GU21_UPSB1,max,65799.0,20230720
2023-07-20,GTI_GU21_UPSB1,min,62998.0,20230720
2023-07-20,GTI_GU21_UPSB1,avg,64111.51,20230720
2023-07-20,GTI_GU21_UPSB1,median,64099.0,20230720
2023-07-20,GTI_GU21_UPSB2,max,67398.0,20230720
2023-07-20,GTI_GU21_UPSB2,min,64798.0,20230720
2023-07-20,GTI_GU21_UPSB2,avg,66010.1,20230720
2023-07-20,GTI_GU21_UPSB2,median,65999.0,20230720
2023-07-20,GTI_GU21_UPSB3,max,68098.0,20230720
2023-07-20,GTI_GU21_UPSB3,min,65398.0,20230720
2023-07-20,GTI_GU21_UPSB3,avg,66558.28,20230720
2023-07-20,GTI_GU21_UPSB3,median,66599.0,20230720
2023-07-20,GTI_GU41_UPSA1,max,129000.0,20230720
2023-07-20,GTI_GU41_UPSA1,min,125000.0,20230720
2023-07-20,GTI_GU41_UPSA1,avg,126309.53,20230720
2023-07-20,GTI_GU41_UPSA1,median,126000.0,20230720
2023-07-20,GTI_GU41_UPSB2,max,127000.0,20230720
2023-07-20,GTI_GU41_UPSB2,min,123000.0,20230720
2023-07-20,GTI_GU41_UPSB2,avg,124635.26,20230720
2023-07-20,GTI_GU41_UPSB2,median,125000.0,20230720
2023-01-24,GTI_GU21_UPSA1,max,70499.0,20230124
2023-01-24,GTI_GU21_UPSA1,min,66098.0,20230124
2023-01-24,GTI_GU21_UPSA1,avg,68474.44,20230124
2023-01-24,GTI_GU21_UPSA1,median,68599.0,20230124
2023-01-24,GTI_GU21_UPSB1,max,67799.0,20230124
2023-01-24,GTI_GU21_UPSB1,min,64498.0,20230124
2023-01-24,GTI_GU21_UPSB1,avg,66056.87,20230124
2023-01-24,GTI_GU21_UPSB1,median,66198.0,20230124
2023-01-24,GTI_GU21_UPSB2,max,69698.0,20230124
2023-01-24,GTI_GU21_UPSB2,min,66498.0,20230124
2023-01-24,GTI_GU21_UPSB2,avg,67920.41,20230124
2023-01-24,GTI_GU21_UPSB2,median,67999.0,20230124
2023-01-24,GTI_GU21_UPSB3,max,70499.0,20230124
2023-01-24,GTI_GU21_UPSB3,min,66799.0,20230124
2023-01-24,GTI_GU21_UPSB3,avg,68384.75,20230124
2023-01-24,GTI_GU21_UPSB3,median,68498.0,20230124
2023-01-24,GTI_GU21_UPSA2,max,70598.0,20230124
2023-01-24,GTI_GU21_UPSA2,min,66398.0,20230124
2023-01-24,GTI_GU21_UPSA2,avg,68862.02,20230124
2023-01-24,GTI_GU21_UPSA2,median,68999.0,20230124
2023-01-24,GTI_GU21_UPSA3,max,69998.0,20230124
2023-01-24,GTI_GU21_UPSA3,min,65998.0,20230124
2023-01-24,GTI_GU21_UPSA3,avg,68157.81,20230124
2023-01-24,GTI_GU21_UPSA3,median,68298.0,20230124
2023-01-24,GTI_GU41_UPSA1,max,116000.0,20230124
2023-01-24,GTI_GU41_UPSA1,min,113000.0,20230124
